codigo_nacional_farmaco_cd,codigo_descripcion,atc_farmaco_dispensado_cd,ddd_nomenclator_nm,ddd_por_envase,pvp_nomenclator_nm,precio_por_envase_nm
653960,RISPERIDONA ASOL 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.32,8.32
653955,RISPERIDONA ASOL 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.32,8.32
663812,"OLANZAPINA MABO 7,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,21,39.67,39.67
661646,OLANZAPINA ALDAL 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,53,53
661644,OLANZAPINA ALDAL 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,26.49,26.49
662659,ZOLAFREN 5MG 56 COMPRIMIDOS EFG,N05AH03,10,28,45.63,45.63
665581,OLANZAPINA BEXAL 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,53,53
665610,OLANZAPINA BEXAL 10MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH03,10,56,106,106
665578,"OLANZAPINA BEXAL 2,5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",N05AH03,10,7,13.25,13.25
665579,OLANZAPINA BEXAL 5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH03,10,14,26.49,26.49
665580,"OLANZAPINA BEXAL 7,5MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",N05AH03,10,42,79.49,79.49
665571,OLANZAPINA SANDOZ 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,59.32,59.32
665572,OLANZAPINA SANDOZ 10MG 56 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH03,10,56,116.83,116.83
665568,"OLANZAPINA SANDOZ 2,5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",N05AH03,10,7,15.1,15.1
665573,OLANZAPINA SANDOZ 5MG 28 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH03,10,14,30.1,30.1
665569,"OLANZAPINA SANDOZ 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,91.09,91.09
662661,OLANZAPINA ALDAL 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,106,106
662660,OLANZAPINA ADAMED 5MG 56 COMPRIMIDOS EFG,N05AH03,10,28,45.63,45.63
665676,OLANZAPINA FARMABION 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,14,26.46,26.46
665677,"OLANZAPINA FARMABION 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,79.38,79.38
663952,OLANZAPINA FLAS RATIOPHARM 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,53,53
663953,OLANZAPINA FLAS RATIOPHARM 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,106,106
663929,OLANZAPINA FLAS RATIOPHARM 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,26.49,26.49
653958,RISPERIDONA ASOL 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.95,24.95
653953,RISPERIDONA ASOL 6MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.95,24.95
653954,RISPERIDONA ASOL 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.88,49.88
653969,RISPERIDONA EDIGEN 1MG 20 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,4,3.12,3.12
653970,RISPERIDONA EDIGEN 1MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,12,9.26,9.26
653971,RISPERIDONA EDIGEN 3MG 20 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,12,9.26,9.26
654037,RISPERIDONA ANGENERICO 1MG 20 COMPR RECUB PELIC BLISTER EFG,N05AX08,5,4,4.42,4.42
654099,RISPERIDONA ANGENERICO 1MG 20 COMPR RECUB PELIC BOTE EFG,N05AX08,5,4,4.42,4.42
653510,RISPERIDONA SPYFARMA 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,79.51,79.51
660772,RISPERIDONA APHAR 1MG 28 COMPRIMIDOS BUCODISP BLISTER II EFG,N05AX08,5,5.6,4.32,4.32
660771,RISPERIDONA APHAR 1MG 28 COMPRIMIDOS BUCODISP BLISTER I EFG,N05AX08,5,5.6,4.32,4.32
660774,RISPERIDONA APHAR 1MG 56 COMPRIMIDOS BUCODISP BLISTER II EFG,N05AX08,5,11.2,8.63,8.63
660773,RISPERIDONA APHAR 1MG 56 COMPRIMIDOS BUCODISP BLISTER I EFG,N05AX08,5,11.2,8.63,8.63
660776,RISPERIDONA APHAR 2MG 28 COMPRIMIDOS BUCODISP BLISTER II EFG,N05AX08,5,11.2,8.63,8.63
660775,RISPERIDONA APHAR 2MG 28 COMPRIMIDOS BUCODISP BLISTER I EFG,N05AX08,5,11.2,8.63,8.63
660778,RISPERIDONA APHAR 2MG 56 COMPRIMIDOS BUCODISP BLISTER II EFG,N05AX08,5,22.4,17.28,17.28
660777,RISPERIDONA APHAR 2MG 56 COMPRIMIDOS BUCODISP BLISTER I EFG,N05AX08,5,22.4,17.28,17.28
677524,"OLANZAPINA RATIO 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,91.09,91.09
663594,OLANZAPINA RATIOPHARM 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,53,53
663595,OLANZAPINA RATIOPHARM 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,106,106
663631,"OLANZAPINA RATIOPHARM 2,5MG 28 COMPRIMIDOS EFG",N05AH03,10,7,13.25,13.25
673171,OLANZAPINA CANTABRIA 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,52.89,52.89
673172,OLANZAPINA CANTABRIA 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
673170,OLANZAPINA CANTABRIA 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,26.44,26.44
675170,OLANZAPINA HIBPHARM 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,53,53
675171,OLANZAPINA HIBPHARM 10MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AH03,10,56,106,106
659336,OLANZAPINA FARMALTER 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,53,53
659332,"OLANZAPINA FARMALTER 2,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,7,13.25,13.25
659333,OLANZAPINA FARMALTER 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,14,26.49,26.49
659098,RISPERIDONA SANDOZ 1MG/ML 100ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,20,13.88,13.88
659097,RISPERIDONA SANDOZ 1MG/ML 30ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,6,4.17,4.17
660208,RISPERIDONA CUVE 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,2.75,2.75
659100,RISPERIDONA BEXAL 1MG/ML 100ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,20,13.88,13.88
653943,RISPERIDONA SUMOL 1MG 20 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,4,2.78,2.78
653944,RISPERIDONA SUMOL 1MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,12,22.99,22.99
653945,RISPERIDONA SUMOL 3MG 20 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,12,15,15
653946,RISPERIDONA SUMOL 3MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,36,69.25,69.25
653947,RISPERIDONA SUMOL 6MG 30 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,36,42.93,42.93
653385,RISPERIDONA TEVAGEN 3MG 20 COMPRIMIDOS EFG,N05AX08,5,12,8.32,8.32
653388,RISPERIDONA TEVAGEN 3MG 60 COMPRIMIDOS EFG,N05AX08,5,36,24.99,24.99
653383,RISPERIDONA TEVAGEN 6MG 30 COMPRIMIDOS EFG,N05AX08,5,36,24.99,24.99
653384,RISPERIDONA TEVAGEN 6MG 60 COMPRIMIDOS EFG,N05AX08,5,72,49.97,49.97
704745,ARIPIPRAZOL STADA GENERICOS 30MG 28 COMPRIMIDOS EFG,N05AX12,15,56,160.38,160.38
659335,"OLANZAPINA FARMALTER 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,79.49,79.49
659112,OLANZAPINA GALENICUM 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,60.8,60.8
659113,OLANZAPINA GALENICUM 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,121.59,121.59
659108,"OLANZAPINA GALENICUM 2,5MG 28 COMPRIMIDOS EFG",N05AH03,10,7,15.2,15.2
658874,OLANZAPINA GENKERN 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,53,53
658875,OLANZAPINA GENKERN 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,106,106
658871,OLANZAPINA GENKERN 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,26.49,26.49
658873,"OLANZAPINA GENKERN 7,5MG 56 COMPRIMIDOS EFG",N05AH03,10,42,79.49,79.49
663813,"OLANZAPINA SWANDPOND INVESTMENTS 7,5MG 56 COMPRIMIDOS RECUB PELIC EFG",N05AH03,10,42,91.21,91.21
664098,OLANZAPINA APHAR 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,60.8,60.8
664075,OLANZAPINA APHAR 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,60.8,60.8
664099,OLANZAPINA APHAR 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,121.59,121.59
664076,OLANZAPINA APHAR 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,121.59,121.59
664072,"OLANZAPINA APHAR 2,5MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG",N05AH03,10,7,15.2,15.2
664096,OLANZAPINA APHAR 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,30.39,30.39
664073,OLANZAPINA APHAR 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,14,30.39,30.39
664097,OLANZAPINA APHAR 5MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,60.82,60.82
664074,"OLANZAPINA APHAR 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG",N05AH03,10,42,91.2,91.2
663572,OLANZAPINA ALMUS 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,52.89,52.89
663590,OLANZAPINA TECNIGEN 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,52.89,52.89
653483,RISPERIDONA DECROX 1MG 20 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,4,4.42,4.42
653484,RISPERIDONA DECROX 1MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,12,13.25,13.25
653487,RISPERIDONA DECROX 3MG 20 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,12,13.25,13.25
653489,RISPERIDONA DECROX 6MG 30 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,36,39.76,39.76
653490,RISPERIDONA DECROX 6MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,72,79.51,79.51
653505,RISPERIDONA SPYFARMA 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,4.42,4.42
653506,RISPERIDONA SPYFARMA 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,13.25,13.25
653507,RISPERIDONA SPYFARMA 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,13.25,13.25
653508,RISPERIDONA SPYFARMA 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,39.76,39.76
653509,RISPERIDONA SPYFARMA 6MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,39.76,39.76
653959,RISPERIDONA ASOL 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,2.78,2.78
654238,RISPERIDONA ACEBEX 1MG 20 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,4,3.12,3.12
654239,RISPERIDONA ACEBEX 1MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,12,9.27,9.27
654615,RISPERIDONA GENKERN 1MG 20 COMPRIMIDOS RECUBIERT PELICUL EFG,N05AX08,5,4,3.12,3.12
654618,RISPERIDONA GENKERN 1MG 60 COMPRIMIDOS RECUBIERT PELICUL EFG,N05AX08,5,12,9.26,9.26
654619,RISPERIDONA GENKERN 3MG 20 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,12,9.26,9.26
654620,RISPERIDONA GENKERN 3MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,36,27.77,27.77
654621,RISPERIDONA GENKERN 6MG 30 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,36,27.77,27.77
852046,TEPAVIL 25MG/5ML 150ML SOLUCION ORAL,N05AL01,800,0.93,2.11,2.11
745166,DIGTON 50MG 30 COMPRIMIDOS,N05AL01,800,1.87,1.65,1.65
745141,DIGTON FORTE 200MG 12 COMPRIMIDOS,N05AL01,800,3,1.92,1.92
852053,TEPAVIL 100MG 4 AMPOLLAS 2ML SOLUCION INYECTABLE,N05AL01,800,0.5,0,0
672955,SULPIRIDA KERN PHARMA 50MG 30 CAPSULAS EFG,N05AL01,800,1.87,2.05,2.05
735753,LEBOPRIDE 200MG 36 COMPRIMIDOS,N05AL01,800,9,2.98,2.98
766410,GUASTIL 25MG/5ML 200ML SUSPENSION ORAL,N05AL01,800,1.25,1.76,1.76
663571,"OLANZAPINA ALMUS 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,79.49,79.49
663767,OLANZAPINA SPI 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,132.4,132.4
663802,OLANZAPINA ACTAVIS 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,116.68,116.68
663776,OLANZAPINA SPI 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,42,95.99,95.99
663803,OLANZAPINA ACTAVIS 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,42,79.49,79.49
663777,OLANZAPINA SPI 15MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,84,186.97,186.97
663804,OLANZAPINA SPI 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,84,186.97,186.97
663778,OLANZAPINA SPI 20MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.84,105.84
663805,OLANZAPINA ACTAVIS 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,106,106
663794,"OLANZAPINA ACTAVIS 2,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,7,15.1,15.1
663766,OLANZAPINA SPI 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,60.82,60.82
663801,OLANZAPINA ACTAVIS 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,59.32,59.32
663795,"OLANZAPINA SPI 2,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,14,32.56,32.56
663763,OLANZAPINA SPI 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,30.41,30.41
663796,OLANZAPINA ACTAVIS 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,14,30.1,30.1
663764,OLANZAPINA SPI 5MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,55.4,55.4
663797,OLANZAPINA SPI 5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,55.4,55.4
663800,"OLANZAPINA ACTAVIS 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,91,91
663784,OLANZAPINA SWANDPOND INVESTMENTS 10MG 28 COMPRIMIDOS BUCODISPERS EFG,N05AH03,10,28,60.82,60.82
663814,OLANZAPINA SWANDPOND INVESTMENTS 10MG 28 COMPRIMIDOS RECUB PELIC EFG,N05AH03,10,28,60.82,60.82
663785,OLANZAPINA SWANDPOND INVESTMENTS 10MG 56 COMPRIMIDOS BUCODISPERS EFG,N05AH03,10,56,132.4,132.4
663816,OLANZAPINA SWANDPOND INVESTMENTS 10MG 56 COMPRIMIDOS RECUB PELIC EFG,N05AH03,10,56,132.4,132.4
654622,RISPERIDONA GENKERN 6MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AX08,5,72,55.54,55.54
653948,RISPERIDONA SUMOL 6MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,72,150.62,150.62
654040,RISPERIDONA ANGENERICO 1MG 60 COMPR RECUB PELIC BLISTER EFG,N05AX08,5,12,13.25,13.25
654100,RISPERIDONA ANGENERICO 1MG 60 COMPR RECUB PELIC BOTE EFG,N05AX08,5,12,13.25,13.25
654041,RISPERIDONA ANGENERICO 3MG 20 COMPR RECUB PELIC BLISTER EFG,N05AX08,5,12,13.25,13.25
654101,RISPERIDONA ANGENERICO 3MG 20 COMPR RECUB PELIC BOTE EFG,N05AX08,5,12,13.25,13.25
651330,"RISPERIDONA CURAXYS 0,5MG 20 COMPRIMIDOS RECUBIERTOS PELICULA",N05AX08,5,2,2.5,2.5
651333,"RISPERIDONA CURAXYS 0,5MG 60 COMPRIMIDOS RECUBIERTOS PELICULA",N05AX08,5,6,4.15,4.15
651334,RISPERIDONA CURAXYS 2MG 20 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,8,5.54,5.54
651335,RISPERIDONA CURAXYS 2MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,24,16.63,16.63
651535,RISPERIDONA RANBAXY 6MG 30 COMPRIMIDOS EFG,N05AX08,5,36,39.76,39.76
651536,RISPERIDONA RANBAXY 6MG 60 COMPRIMIDOS EFG,N05AX08,5,72,79.51,79.51
651537,RISPERIDONA RANBAXY 3MG 20 COMPRIMIDOS EFG,N05AX08,5,12,13.25,13.25
651538,RISPERIDONA RANBAXY 3MG 60 COMPRIMIDOS EFG,N05AX08,5,36,39.76,39.76
651540,RISPERIDONA RANBAXY 1MG 20 COMPRIMIDOS EFG,N05AX08,5,4,4.42,4.42
651541,RISPERIDONA RANBAXY 1MG 60 COMPRIMIDOS EFG,N05AX08,5,12,13.25,13.25
999859,RISPERIDONA RATIOPHARM 1MG 20 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,4,11.29,11.29
999860,RISPERIDONA RATIOPHARM 1MG 60 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,12,32.64,32.64
999861,RISPERIDONA RATIOPHARM 3MG 20 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,12,32.56,32.56
653381,RISPERIDONA TEVAGEN 1MG 20 COMPRIMIDOS EFG,N05AX08,5,4,2.81,2.81
672555,AMISULPRIDA VEGAL 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
663389,ARACALM 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,44.38,44.38
672554,AMISULPRIDA VEGAL 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,15,19.94,19.94
672556,AMISULPRIDA VEGAL 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,39.87,39.87
663387,ARACALM 100MG 60 COMPRIMIDOS EFG,N05AL05,400,15,22.5,22.5
663388,ARACALM 200MG 60 COMPRIMIDOS EFG,N05AL05,400,30,44.38,44.38
662344,ARACALM 400MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,30,49.21,49.21
658927,OLANZAPINA VIDORAL 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,53,53
658928,OLANZAPINA VIDORAL 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,106,106
658924,"OLANZAPINA VIDORAL 2,5MG 28 COMPRIMIDOS RECUBIERT PELICULA EFG",N05AH03,10,7,13.25,13.25
658925,OLANZAPINA VIDORAL 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,14,26.49,26.49
658926,"OLANZAPINA VIDORAL 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,79.49,79.49
658907,OLANZAPINA ABAX 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,60.8,60.8
659109,OLANZAPINA GALENICUM 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,30.39,30.39
659111,"OLANZAPINA GALENICUM 7,5MG 56 COMPRIMIDOS EFG",N05AH03,10,42,91.2,91.2
659195,OLANZAPINA MYLANGEN 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,53,53
659196,OLANZAPINA MYLANGEN 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,106,106
659191,"OLANZAPINA MYLANGEN 2,5MG 28 COMPRIMIDOS EFG",N05AH03,10,7,13.25,13.25
659192,OLANZAPINA MYLANGEN 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,26.49,26.49
659194,"OLANZAPINA MYLANGEN 7,5MG 56 COMPRIMIDOS EFG",N05AH03,10,42,79.49,79.49
659352,ZAPRIS 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,52.89,52.89
659353,ZAPRIS 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,105.78,105.78
653382,RISPERIDONA TEVAGEN 1MG 60 COMPRIMIDOS EFG,N05AX08,5,12,8.32,8.32
656616,RISPERIDONA SUMOL 6MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,72,128.99,128.99
653318,RISPERIDONA RATIOPHARM 1MG 20 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,4,2.76,2.76
665966,XEPLION 100MG 1 JER PREC + 2 AGUJ SUSPENS INYECT LIBERACION PROLONGADA,N05AX13,2.5,40,412.19,412.19
665964,XEPLION 50MG 1 JER PREC + 2 AGUJ SUSPENS INYECT LIBERACION PROLONGADA,N05AX13,2.5,20,253.38,253.38
665965,XEPLION 75MG 1 JER PREC + 2 AGUJ SUSPENS INYECT LIBERACION PROLONGADA,N05AX13,2.5,30,352.32,352.32
659838,INVEGA 3MG 28 COMPRIMIDOS LIBERACION PROLONGADA,N05AX13,6,14,140.75,140.75
659841,INVEGA 6MG 28 COMPRIMIDOS LIBERACION PROLONGADA,N05AX13,6,28,140.75,140.75
659349,"ZAPRIS 2,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,7,13.22,13.22
659350,ZAPRIS 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,14,26.44,26.44
659351,"ZAPRIS 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,79.49,79.49
659886,OLANZAPINA BEXALABS 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,59.32,59.32
659887,OLANZAPINA BEXALABS 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,116.83,116.83
659882,"OLANZAPINA BEXALABS 2,5MG 28 COMPRIMIDOS EFG",N05AH03,10,7,15.1,15.1
659883,OLANZAPINA BEXALABS 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,30.1,30.1
659884,"OLANZAPINA BEXALABS 7,5MG 56 COMPRIMIDOS EFG",N05AH03,10,42,91.09,91.09
660109,OLAPIN 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,53,53
660110,OLAPIN 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,106,106
660102,"OLAPIN 2,5MG 28 COMPRIMIDOS EFG",N05AH03,10,7,13.25,13.25
660103,OLAPIN 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,26.49,26.49
660108,"OLAPIN 7,5MG 56 COMPRIMIDOS EFG",N05AH03,10,42,79.49,79.49
659345,OLANZAPINA ALTER GENERICOS 10MG 56 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AH03,10,56,106,106
659340,"OLANZAPINA ALTER GENERICOS 2,5MG 28 COMPRIMIDOS RECUBIERT PELICULA EFG",N05AH03,10,7,13.25,13.25
659341,OLANZAPINA ALTER GENERICOS 5MG 28 COMPRIMIDOS RECUBIERT PELICULA EFG,N05AH03,10,14,26.49,26.49
659343,"OLANZAPINA ALTER GENERICOS 7,5MG 56 COMPRIMIDOS RECUBIERT PELICULA EFG",N05AH03,10,42,79.49,79.49
674648,"ZYPREXA 2,5MG 28 COMPRIMIDOS RECUBIERTOS",N05AH03,10,7,0,0
938522,ZYPREXA 10MG 1 VIAL POLVO SOLUCION INYECTABLE,N05AH03,10,1,5.53,5.53
653320,RISPERIDONA RATIOPHARM 3MG 20 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,12,8.29,8.29
653322,RISPERIDONA RATIOPHARM 6MG 30 COMPRIMIDOS RECUBIER PELIC EFG,N05AX08,5,36,24.85,24.85
653651,"RISPERIDONA QUALIGEN 0,5MG 28 COMPRIMIDOS RECUBIERTOS PELIC",N05AX08,5,2.8,3.12,3.12
653652,"RISPERIDONA QUALIGEN 0,5MG 56 COMPRIMIDOS RECUBIERTOS PELIC",N05AX08,5,5.6,6.18,6.18
653653,RISPERIDONA QUALIGEN 2MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,8,8.82,8.82
653654,RISPERIDONA QUALIGEN 2MG 60 COMPRIMIDOS RECUBIER PELICUL EFG,N05AX08,5,24,26.49,26.49
653655,RISPERIDONA QUALIGEN 4MG 28 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,22.4,24.74,24.74
653656,RISPERIDONA QUALIGEN 4MG 56 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,44.8,49.47,49.47
653616,RISPERIDONA STADA 2MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,8,6.38,6.38
651328,DIAFORIN 4MG 30 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,24,16.58,16.58
651329,DIAFORIN 4MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,48,33.16,33.16
651336,RISPERIDONA CURAXYS 4MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,24,16.63,16.63
