codigo_nacional_farmaco_cd,codigo_descripcion,atc_farmaco_dispensado_cd,ddd_nomenclator_nm,ddd_por_envase,pvp_nomenclator_nm,precio_por_envase_nm
711007,ESCITALOPRAM VISO FARMACEUTICA 15MG 56 COMPRIMIDOS RECUBIERT PELIC EFG,N06AB10,10,84,26.23,26.23
728847,MIRTAZAPINA AUROVITAS SPAIN 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
705515,DULOXETINA TARBIS 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
658760,ELONTRIL 150MG 30 COMPRIMIDOS LIBERACION MODIFICADA,N06AX12,300,15,13,13
660872,VENLABRAIN RETARD 150MG 30 COMPRIMIDOS LIBERACION PROLONGADA,N06AX16,100,45,19.15,19.15
664244,ESCITALOPRAM TEVA 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,13.11,13.11
651662,MIRTAZAPINA ALTER 15MG 30 COMPRIMIDOS RECUBIERT PELIC EFG,N06AX11,30,15,8.52,8.52
651956,MIRTAZAPINA ALTER 15MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AX11,30,30,17.05,17.05
602664,FLUOXETINA ORTODROL 20MG 500 CAPSULAS DURAS EFG,N06AB03,20,500,140.22,140.22
659355,MIRTAZAPINA NORMON 30MG 30 COMPRIMIDOS BUCODISPERSABLES EFG,N06AX11,30,30,17.05,17.05
766209,VANDRAL RETARD 150MG 30 CAPSULAS DURAS LIBERACION PROLONGADA,N06AX16,100,45,19.15,19.15
801118,ADOFEN 20MG 28 CAPSULAS DURAS,N06AB03,20,28,2.5,2.5
651953,MIRTAZAPINA ALTER GENERICOS 15MG 60 COMPRIMIDOS REC PELI EFG,N06AX11,30,30,26.15,26.15
661262,VENLAFAXINA FARMAPROJECTS 75MG 30 COMPRIMIDOS EFG,N06AX16,100,22.5,10.18,10.18
661263,VENLAFAXINA FARMAPROJECTS 75MG 60 COMPRIMIDOS EFG,N06AX16,100,45,20.36,20.36
706144,DULOXETINA RATIOPHARM 60MG 28 CAPSULAS DUR GASTRO (PVC/ACL/PVC/AL) EFG,N06AX21,60,28,26.73,26.73
661811,VENLAFAXINA RETARD PENSA 150MG 30 CAPSULAS LIBERAC PROLONG BLISTER EFG,N06AX16,100,45,19.15,19.15
